,word,len,freq,pron,phlen,orthsyl,ortho,phono
40175,sainthood,9,5,seInthUd,8,saint-hood,True,True
40176,saintliness,11,3,seIntlInIs,10,saint-li-ness,True,True
40177,saintly,7,25,seIntlI,7,saint-ly,True,True
40178,saints,6,147,seInts,6,saints,True,True
40179,saith,5,20,sET,3,saith,True,True
40180,sake,4,931,sAkI,4,sa-ke,True,True
40181,salaam,6,13,s@lAm,5,sa-laam,True,True
40182,salaaming,9,3,s@lAmIN,7,sa-laam-ing,True,True
40183,salaams,7,3,s@lAmz,6,sa-laams,True,True
40184,salable,7,12,seIl@bl,7,sal-a-ble,True,True
40185,salacious,9,4,s@leIS@s,8,sa-la-cious,True,True
40186,salaciousness,13,1,s@leIS@snIs,11,sa-la-cious-ness,True,True
40187,salacity,8,2,s@l{s@tI,8,sa-lac-i-ty,True,True
40188,salad,5,281,s{l@d,5,sal-ad,True,True
40189,salads,6,71,s{l@dz,6,sal-ads,True,True
40190,salamander,10,8,s{l@m{nd@r,10,sal-a-man-der,True,True
40191,salamanders,11,12,s{l@m{nd@z,10,sal-a-man-ders,True,True
40192,salami,6,25,s@lAmI,6,sa-la-mi,True,True
40193,salaried,8,37,s{l@rId,7,sal-a-ried,True,True
40194,salaries,8,150,s{l@rIz,7,sal-a-ries,True,True
40195,salary,6,360,s{l@rI,6,sal-a-ry,True,True
40196,sale,4,609,seIl,4,sale,True,True
40197,saleroom,8,4,seIlrUm,7,sale-room,True,True
40198,salerooms,9,1,seIlrUmz,8,sale-rooms,True,True
40199,sales,5,629,seIlz,5,sales,True,True
40200,salesgirl,9,7,seIlzgOIl,9,sales-girl,True,True
40201,salesgirls,10,1,seIlzgOIlz,10,sales-girls,True,True
40202,salesladies,11,1,seIlzleIdIz,11,sales-la-dies,True,True
40203,saleslady,9,1,seIlzleIdI,10,sales-la-dy,True,True
40204,salesman,8,136,seIlzm@n,8,sales-man,True,True
40205,salesmanship,12,8,seIlzm@nSIp,11,sales-man-ship,True,True
40206,salesmen,8,61,seIlzm@n,8,sales-men,True,True
40207,salesroom,9,1,seIlzrUm,8,sales-room,True,True
40208,salesrooms,10,1,seIlzrUmz,9,sales-rooms,True,True
40209,saleswoman,10,4,seIlzwUm@n,10,sales-wom-an,True,True
40210,saleswomen,10,1,seIlzwImIn,10,sales-wom-en,True,True
40211,salient,7,29,seIltS@nt,9,sa-li-ent,True,True
40212,saline,6,10,seIlaIn,7,sa-line,True,True
40213,salinity,8,8,s@lIn@tI,8,sa-lin-i-ty,True,True
40214,saliva,6,52,s@laIv@,7,sa-li-va,True,True
40215,salivary,8,2,s{lIv@rI,8,sal-i-var-y,True,True
40216,salivates,9,1,s{lIveIts,9,sal-i-vates,True,True
40217,salivating,10,6,s{lIveItIN,10,sal-i-vat-ing,True,True
40218,salivation,10,2,s{lIveISn,9,sal-i-va-tion,True,True
40219,sallies,7,10,s{lIz,5,sal-lies,True,True
40220,sallow,6,38,s{l@U,5,sal-low,True,True
40221,sallows,7,3,s{l@Uz,6,sal-lows,True,True
40222,sally,5,362,s{lI,4,Sal-ly,True,True
40223,salmon,6,216,s{m@n,5,salm-on,True,True
40224,salmonella,10,13,s{lm@nEl@,9,sal-mo-nel-la,True,True
40225,salmons,7,4,s{m@nz,6,salm-ons,True,True
40226,salon,5,67,s{l~n,5,sa-lon,True,True
40227,salons,6,19,s{l~nz,6,sa-lons,True,True
40228,saloon,6,181,s@lun,5,sa-loon,True,True
40229,saloons,7,31,s@lunz,6,sa-loons,True,True
40230,salsify,7,5,s{lsIfaI,8,sal-si-fy,True,True
40231,salt,4,742,s$lt,4,salt,True,True
40232,saltcellar,10,2,s$ltsEl@r,9,salt-cel-lar,True,True
40233,saltcellars,11,1,s$ltsEl@z,9,salt-cel-lars,True,True
40234,salted,6,55,s$ltId,6,salt-ed,True,True
40235,saltier,7,3,s$ltI@r,7,salt-i-er,True,True
40236,saltiness,9,6,s$ltInIs,8,salt-i-ness,True,True
40237,salting,7,14,s$ltIN,6,salt-ing,True,True
40238,saltpans,8,1,s$ltp{nz,8,salt-pans,True,True
40239,saltpetre,9,6,s$ltpit@r,9,salt-pe-tre,True,True
40240,salts,5,57,s$lts,5,salts,True,True
40241,saltwater,9,5,s$ltw$t@r,9,salt-wa-ter,True,True
40242,salty,5,49,s$ltI,5,salt-y,True,True
40243,salubrious,10,9,s@lubrI@s,9,sa-lu-bri-ous,True,True
40244,salutary,8,33,s{ltSUt@rI,10,sal-u-tar-y,True,True
40245,salutation,10,21,s{ltSuteISn,11,sal-u-ta-tion,True,True
40246,salutations,11,1,s{ltSuteISnz,12,sal-u-ta-tions,True,True
40248,saluted,7,35,s@lutId,7,sa-lut-ed,True,True
40249,salutes,7,9,s@luts,6,sa-lutes,True,True
40250,saluting,8,9,s@lutIN,7,sa-lut-ing,True,True
40251,salvadoreans,12,2,s{lv@d$rI@nz,12,Sal-va-dor-eans,True,True
40252,salvage,7,64,s{lvIdZ,7,sal-vage,True,True
40254,salvages,8,1,s{lvIdZIz,9,sal-vag-es,True,True
40255,salvaging,9,7,s{lvIdZIN,9,sal-vag-ing,True,True
40256,salvation,9,132,s{lveISn,8,sal-va-tion,True,True
40257,salvationist,12,1,s{lveISnIst,11,sal-va-tion-ist,True,True
40258,salvationists,13,1,s{lveISnIsts,12,sal-va-tion-ists,True,True
40259,salvations,10,2,s{lveISnz,9,sal-va-tions,True,True
40260,salve,5,15,s{lv,4,salve,True,True
40261,salver,6,5,s{lv@r,6,sal-ver,True,True
40262,salvers,7,2,s{lv@z,6,sal-vers,True,True
40263,salves,6,2,s{lvz,5,salves,True,True
40264,salvia,6,6,s{lvI@,6,sal-vi-a,True,True
40266,salvo,5,11,s{lv@U,6,sal-vo,True,True
40267,salvoes,7,10,s{lv@Uz,7,sal-voes,True,True
40268,samaritan,9,14,s@m{rIt@n,9,Sa-mar-i-tan,True,True
40269,samaritans,10,11,s@m{rIt@nz,10,Sa-mar-i-tans,True,True
40270,samba,5,5,s{mb@,5,sam-ba,True,True
40271,same,4,12082,seIm,4,same,True,True
40272,sameness,8,28,seImnIs,7,same-ness,True,True
40273,samoa,5,18,s@m@U@,6,Sa-mo-a,True,True
40274,samoan,6,1,s@m@U@n,7,Sa-mo-an,True,True
40275,samoans,7,14,s@m@U@nz,8,Sa-mo-ans,True,True
40276,samovar,7,9,s{m@vAr,7,sam-o-var,True,True
40277,sampan,6,1,s{mp{n,6,sam-pan,True,True
40278,sampans,7,2,s{mp{nz,7,sam-pans,True,True
40280,sampled,7,20,sAmpld,6,sam-pled,True,True
40281,sampler,7,6,sAmpl@r,7,sam-pler,True,True
40282,samplers,8,4,sAmpl@z,7,sam-plers,True,True
40283,samples,7,152,sAmplz,6,sam-ples,True,True
40284,sampling,8,21,sAmplIN,7,sam-pling,True,True
40286,sanatoria,9,1,s{n@t$rI@,9,san-a-to-ri-a,True,True
40287,sanatorium,10,36,s{n@t$rI@m,10,san-a-to-ri-um,True,True
40288,sanctified,10,15,s{NktIfaId,10,sanc-ti-fied,True,True
40289,sanctify,8,4,s{NktIfaI,9,sanc-ti-fy,True,True
40290,sanctifying,11,1,s{NktIfaIIN,11,sanc-ti-fy-ing,True,True
40291,sanctimonious,13,6,s{NktIm@UntS@s,14,sanc-ti-mo-ni-ous,True,True
40292,sanction,8,78,s{NkSn,6,sanc-tion,True,True
40293,sanctioned,10,40,s{NkSnd,7,sanc-tioned,True,True
40294,sanctioning,11,3,s{NkSnIN,8,sanc-tion-ing,True,True
40295,sanctions,9,98,s{NkSnz,7,sanc-tions,True,True
40296,sanctity,8,51,s{Nkt@tI,8,sanc-ti-ty,True,True
40297,sanctuaries,11,22,s{NktSU@rIz,11,sanc-tu-ar-ies,True,True
40298,sanctuary,9,115,s{NktSU@rI,10,sanc-tu-ar-y,True,True
40299,sanctum,7,6,s{Nkt@m,7,sanc-tum,True,True
40300,sanctums,8,2,s{Nkt@mz,8,sanc-tums,True,True
40301,sand,4,952,s{nd,4,sand,True,True
40302,sandal,6,19,s{ndl,5,san-dal,True,True
40303,sandalled,9,7,s{ndld,6,san-dalled,True,True
40305,sandalwood,10,11,s{ndlwUd,8,san-dal-wood,True,True
40306,sandbag,7,4,s{ndb{g,7,sand-bag,True,True
40307,sandbagged,10,5,s{ndb{gd,8,sand-bagged,True,True
40308,sandbagging,11,7,s{ndb{gIN,9,sand-bag-ging,True,True
40309,sandbags,8,23,s{ndb{gz,8,sand-bags,True,True
40310,sandbank,8,8,s{ndb{Nk,8,sand-bank,True,True
40311,sandbanks,9,10,s{ndb{Nks,9,sand-banks,True,True
40312,sandbars,8,1,s{ndbAz,7,sand-bars,True,True
40313,sandbox,7,10,s{ndbQks,8,sand-box,True,True
40314,sandboxes,9,2,s{ndbQksIz,10,sand-box-es,True,True
40315,sandcastle,10,1,s{ndkAsl,8,sand-cas-tle,True,True
40316,sandcastles,11,1,s{ndkAslz,9,sand-cas-tles,True,True
40317,sanded,6,10,s{ndId,6,sand-ed,True,True
40318,sander,6,1,s{nd@r,6,sand-er,True,True
40319,sanders,7,11,s{nd@z,6,sand-ers,True,True
40320,sandflies,9,1,s{ndflaIz,9,sand--flies,True,True
40321,sandier,7,1,s{ndI@r,7,sand-i-er,True,True
40322,sandiest,8,1,s{ndIIst,8,sand-i-est,True,True
40323,sanding,7,2,s{ndIN,6,sand-ing,True,True
40324,sandpaper,9,10,s{ndpeIp@r,10,sand-pa-per,True,True
40325,sandpapering,12,2,s{ndpeIp@rIN,12,sand-pa-per-ing,True,True
40327,sandpipers,10,2,s{ndpaIp@z,10,sand-pi-pers,True,True
40328,sandpit,7,3,s{ndpIt,7,sand-pit,True,True
40329,sands,5,105,s{ndz,5,sands,True,True
40330,sandshoes,9,3,s{ndSuz,7,sand-shoes,True,True
40331,sandstone,9,46,s{ndst@Un,9,sand-stone,True,True
40332,sandstorm,9,4,s{ndst$m,8,sand-storm,True,True
40333,sandstorms,10,2,s{ndst$mz,9,sand-storms,True,True
40334,sandwich,8,191,s{nwIdZ,7,sand-wich,True,True
40335,sandwichboard,13,2,s{nwIdZb$d,10,sand-wich--board,True,True
40336,sandwiched,10,20,s{nwIdZd,8,sand-wiched,True,True
40337,sandwiches,10,227,s{nwIdZIz,9,sand-wich-es,True,True
40338,sandy,5,261,s{ndI,5,sand-y,True,True
40339,sane,4,140,seIn,4,sane,True,True
40340,sanely,6,1,seInlI,6,sane-ly,True,True
40341,saner,5,8,seIn@r,6,san-er,True,True
40342,sanest,6,1,seInIst,7,san-est,True,True
40343,sang,4,336,s{N,3,sang,True,True
40344,sangfroid,9,2,sqNfrwA,7,sang-froid,True,True
40345,sangria,7,1,s{NgrI@,7,san-gri-a,True,True
40346,sanguinary,10,5,s{NgwIn@rI,10,san-gui-nar-y,True,True
40347,sanguine,8,15,s{NgwIn,7,san-guine,True,True
40348,sanitarium,10,1,s{n@t$rI@m,10,san-i-tar-i-um,True,True
40349,sanitary,8,58,s{nIt@rI,8,san-i-tar-y,True,True
40350,sanitation,10,65,s{nIteISn,9,san-i-ta-tion,True,True
40351,sanity,6,107,s{n@tI,6,san-i-ty,True,True
40352,sank,4,248,s{Nk,4,sank,True,True
40353,sans,4,20,s{nz,4,sans,True,True
40354,sanskrit,8,14,s{nskrIt,8,San-skrit,True,True
40355,sap,3,47,s{p,3,sap,True,True
40357,sapling,7,12,s{plIN,6,sap-ling,True,True
40358,saplings,8,32,s{plINz,7,sap-lings,True,True
40359,sapped,6,15,s{pt,4,sapped,True,True
40360,sapper,6,16,s{p@r,5,sap-per,True,True
40361,sappers,7,3,s{p@z,5,sap-pers,True,True
40362,sapphic,7,2,s{fIk,5,sap-phic,True,True
40364,sapphires,9,13,s{faI@z,7,sap-phires,True,True
40365,sapping,7,7,s{pIN,5,sap-ping,True,True
40366,sappy,5,4,s{pI,4,sap-py,True,True
40367,saps,4,2,s{ps,4,saps,True,True
40369,saracen,7,9,s{r@sn,6,Sar-a-cen,True,True
40370,saracens,8,8,s{r@snz,7,Sar-a-cens,True,True
40371,sarawak,7,2,s@rAw@k,7,Sa-ra-wak,True,True
40372,sarcasm,7,52,sAk{z@m,7,sar-casm,True,True
40373,sarcasms,8,3,sAk{z@mz,8,sar-casms,True,True
40374,sarcastic,9,45,sAk{stIk,8,sar-cas-tic,True,True
40375,sarcastically,13,22,sAk{stIk@lI,11,sar-cas-ti-cal-ly,True,True
40376,sarcophagi,10,4,sAkQf@gaI,9,sar-coph-a-gi,True,True
40377,sarcophagus,11,19,sAkQf@g@s,9,sar-coph-a-gus,True,True
40378,sardine,7,12,sAdin,5,sar-dine,True,True
40379,sardines,8,35,sAdinz,6,sar-dines,True,True
40380,sardonic,8,31,sAdQnIk,7,sar-don-ic,True,True
40382,sarge,5,4,sAdZ,4,sarge,True,True
40383,sari,4,44,sArI,4,sa-ri,True,True
40385,sarky,5,1,sAkI,4,sar-ky,True,True
40386,sarong,6,11,s@rQN,5,sa-rong,True,True
40387,sarongs,7,5,s@rQNz,6,sa-rongs,True,True
40388,sartorial,9,37,sAtOrI@l,8,sar-to-ri-al,True,True
40389,sartorially,11,6,sAtOrI@lI,9,sar-to-ri-al-ly,True,True
40390,sash,4,41,s{S,3,sash,True,True
40391,sashaying,9,1,s{SeIIN,7,sa-shay-ing,True,True
40392,sashes,6,12,s{SIz,5,sash-es,True,True
40393,sass,4,1,s{s,3,sass,True,True
40394,sassafras,9,2,s{s@fr{s,8,sas-sa-fras,True,True
40395,sassenach,9,4,s{s@n{k,7,Sas-se-nach,True,True
40396,sassy,5,2,s{sI,4,sas-sy,True,True
40397,sat,3,4085,s{t,3,sat,True,True
40398,satan,5,128,seIt@n,6,Sa-tan,True,True
40399,satanic,7,30,s@t{nIk,7,sa-tan-ic,True,True
40400,satanism,8,2,seIt@nIz@m,10,Sa-tan-ism,True,True
40401,satanists,9,1,seIt@nIsts,10,Sa-tan-ists,True,True
40403,satchels,8,2,s{tS@lz,7,satch-els,True,True
40404,sated,5,15,seItId,6,sat-ed,True,True
40405,sateen,6,4,s{tin,5,sa-teen,True,True
40406,satellite,9,232,s{t@laIt,8,sat-el-lite,True,True
40407,satellites,10,172,s{t@laIts,9,sat-el-lites,True,True
40408,satiate,7,4,seISIeIt,8,sa-ti-ate,True,True
40409,satiated,8,10,seISIeItId,10,sa-ti-at-ed,True,True
40410,satiety,7,2,s@taI@tI,8,sa-ti-e-ty,True,True
40411,satin,5,72,s{tIn,5,sat-in,True,True
40412,satiny,6,8,s{tInI,6,sat-in-y,True,True
40413,satire,6,58,s{taI@r,7,sat-ire,True,True
40415,satiric,7,3,s@tIr@k,7,sa-tir-ic,True,True
40416,satirical,9,37,s@tIr@kl,8,sa-tir-i-cal,True,True
40417,satirically,11,1,s@tIr@k@lI,10,sa-tir-i-cal-ly,True,True
40418,satirist,8,3,s{t@rIst,8,sat-i-rist,True,True
40419,satirists,9,1,s{t@rIsts,9,sat-i-rists,True,True
40420,satirize,8,8,s{t@raIz,8,sat-i-rize,True,True
40421,satirized,9,5,s{t@raIzd,9,sat-i-rized,True,True
40422,satirizes,9,1,s{t@raIzIz,10,sat-i-riz-es,True,True
40423,satirizing,10,2,s{t@raIzIN,10,sat-i-riz-ing,True,True
40424,satisfaction,12,604,s{tIsf{kSn,10,sat-is-fac-tion,True,True
40425,satisfactions,13,50,s{tIsf{kSnz,11,sat-is-fac-tions,True,True
40426,satisfactory,12,376,s{tIsf{kt@rI,12,sat-is-fac-to-ry,True,True
40427,satisfied,9,600,s{tIsfaId,9,sat-is-fied,True,True
40428,satisfies,9,43,s{tIsfaIz,9,sat-is-fies,True,True
40429,satisfy,7,336,s{tIsfaI,8,sat-is-fy,True,True
40430,satisfying,10,232,s{tIsfaIIN,10,sat-is-fy-ing,True,True
40431,satisfyingly,12,3,s{tIsfaIINlI,12,sat-is-fy-ing-ly,True,True
40432,satrap,6,3,s{tr@p,6,sa-trap,True,True
40434,saturate,8,4,s{tS@reIt,9,sat-u-rate,True,True
40435,saturated,9,60,s{tS@reItId,11,sat-u-rat-ed,True,True
40436,saturates,9,3,s{tS@reIts,10,sat-u-rates,True,True
40437,saturating,10,6,s{tS@reItIN,11,sat-u-rat-ing,True,True
40438,saturation,10,25,s{tS@reISn,10,sat-u-ra-tion,True,True
40439,saturday,8,1037,s{t@dI,6,Sat-ur-day,True,True
40440,saturdays,9,77,s{t@dIz,7,Sat-ur-days,True,True
40441,saturn,6,112,s{t@n,5,Sat-urn,True,True
40442,saturnalia,10,8,s{t@neIltS@,11,sat-ur-na-li-a,True,True
40443,saturnine,9,11,s{t@naIn,8,sat-ur-nine,True,True
40444,satyr,5,16,s{t@r,5,sa-tyr,True,True
40445,satyrs,6,9,s{t@z,5,sat-yrs,True,True
40446,sauce,5,272,s$s,3,sauce,True,True
40447,sauceboat,9,2,s$sb@Ut,7,sauce--boat,True,True
40448,sauceboats,10,1,s$sb@Uts,8,sauce--boats,True,True
40449,saucepan,8,165,s$sp@n,6,sauce-pan,True,True
40450,saucepans,9,43,s$sp@nz,7,sauce-pans,True,True
40451,saucer,6,83,s$s@r,5,sau-cer,True,True
40452,saucereyed,10,1,s$s@raId,8,sau-cer--eyed,True,True
40453,saucers,7,48,s$s@z,5,sau-cers,True,True
40454,sauces,6,49,s$sIz,5,sauc-es,True,True
40455,saucier,7,1,s$sI@r,6,sau-ci-er,True,True
40456,sauciness,9,1,s$sInIs,7,sau-ci-ness,True,True
40458,sauerkraut,10,9,saU@kraUt,9,sauer-kraut,True,True
40459,sauna,5,5,s$n@,4,sau-na,True,True
40460,saunas,6,3,s$n@z,5,sau-nas,True,True
40461,saunter,7,12,s$nt@r,6,saun-ter,True,True
40462,sauntered,9,50,s$nt@d,6,saun-tered,True,True
40463,sauntering,10,7,s$nt@rIN,8,saun-ter-ing,True,True
40464,saunters,8,3,s$nt@z,6,saun-ters,True,True
40465,sausage,7,103,sQsIdZ,6,sau-sage,True,True
40466,sausageroll,11,2,sQsIdZr@Ul,10,sau-sage--roll,True,True
40467,sausages,8,109,sQsIdZIz,8,sau-sag-es,True,True
40468,sauteed,7,5,s@UteId,7,sau-teed,True,True
40469,sauternes,9,1,s@UtOInz,8,Sau-ternes,True,True
40470,savage,6,269,s{vIdZ,6,sav-age,True,True
40471,savaged,7,10,s{vIdZd,7,sav-aged,True,True
40472,savagely,8,59,s{vIdZlI,8,sav-age-ly,True,True
40473,savagery,8,54,s{vIdZ@rI,9,sav-age-ry,True,True
40474,savages,7,63,s{vIdZIz,8,sav-ag-es,True,True
40475,savaging,8,7,s{vIdZIN,8,sav-ag-ing,True,True
40476,savanna,7,34,s@v{n@,6,sa-van-na,True,True
40477,savannas,8,8,s@v{n@z,7,sa-van-nas,True,True
40478,save,4,1195,seIv,4,save,True,True
40479,saved,5,655,seIvd,5,saved,True,True
40480,saveloys,8,3,s{v@lOIz,8,sav-e-loys,True,True
40481,saver,5,11,seIv@r,6,sav-er,True,True
40482,savers,6,41,seIv@z,6,sav-ers,True,True
40483,saves,5,79,seIvz,5,saves,True,True
40484,saving,6,350,seIvIN,6,sav-ing,True,True
40485,savings,7,501,seIvINz,7,sav-ings,True,True
40486,saviour,7,76,seIvtS@r,8,sav-iour,True,True
40487,saviours,8,6,seIvtS@z,8,sav-iours,True,True
40488,savoirfaire,11,7,s{vwAfE@r,9,sa-voir--faire,True,True
40489,savour,6,46,seIv@r,6,sa-vour,True,True
40490,savoured,8,30,seIv@d,6,sa-voured,True,True
40491,savouries,9,8,seIv@rIz,8,sa-vour-ies,True,True
40492,savouring,9,24,seIv@rIN,8,sa-vour-ing,True,True
40493,savours,7,7,seIv@z,6,sa-vours,True,True
40494,savoury,7,21,seIv@rI,7,sa-vour-y,True,True
40495,savoy,5,69,s@vOI,5,sa-voy,True,True
40496,savoys,6,2,s@vOIz,6,sa-voys,True,True
40497,savvy,5,3,s{vI,4,sav-vy,True,True
40498,saw,3,6944,s$,2,saw,True,True
40499,sawdust,7,29,s$dVst,6,saw-dust,True,True
40500,sawed,5,15,s$d,3,sawed,True,True
40501,sawhorses,9,1,s$h$sIz,7,saw-hors-es,True,True
40502,sawing,6,25,s$IN,4,saw-ing,True,True
40503,sawmill,7,6,s$mIl,5,saw-mill,True,True
40504,sawmills,8,3,s$mIlz,6,saw-mills,True,True
40505,sawn,4,20,s$n,3,sawn,True,True
40506,sawpits,7,1,s$pIts,6,saw-pits,True,True
40507,saws,4,28,s$z,3,saws,True,True
40508,sawyer,6,14,s$tS@r,6,saw-yer,True,True
40509,sawyers,7,7,s$tS@z,6,saw-yers,True,True
40511,saxifrage,9,6,s{ksIfrIdZ,10,sax-i-frage,True,True
40512,saxon,5,41,s{ksn,5,Sax-on,True,True
40513,saxons,6,8,s{ksnz,6,Sax-ons,True,True
40515,saxophones,10,1,s{ks@f@Unz,10,sax-o-phones,True,True
40516,saxophonist,11,1,s{ksQf@nIst,11,sax-o-phon-ist,True,True
40517,say,3,15720,seI,3,say,True,True
40519,sayings,7,30,seIINz,6,say-ings,True,True
40520,says,4,7411,seIz,4,says,True,True
40521,sayso,5,9,seIs@U,6,say--so,True,True
40522,scab,4,15,sk{b,4,scab,True,True
40523,scabbard,8,12,sk{b@d,6,scab-bard,True,True
40524,scabbards,9,1,sk{b@dz,7,scab-bards,True,True
40525,scabbed,7,10,sk{bd,5,scabbed,True,True
40526,scabbing,8,2,sk{bIN,6,scab-bing,True,True
40527,scabby,6,6,sk{bI,5,scab-by,True,True
40528,scabies,7,5,skeIbiz,7,sca-bies,True,True
40530,scabrous,8,1,skeIbr@s,8,scab-rous,True,True
40531,scabs,5,26,sk{bz,5,scabs,True,True
40532,scads,5,2,sk{dz,5,scads,True,True
40533,scaffold,8,21,sk{f@Uld,8,scaf-fold,True,True
40534,scaffolding,11,26,sk{f@ldIN,9,scaf-fold-ing,True,True
40535,scaffolds,9,2,sk{f@Uldz,9,scaf-folds,True,True
40536,scald,5,8,sk$ld,5,scald,True,True
40537,scalded,7,10,sk$ldId,7,scald-ed,True,True
40538,scalding,8,36,sk$ldIN,7,scald-ing,True,True
40539,scalds,6,3,sk$ldz,6,scalds,True,True
40540,scale,5,1313,skeIl,5,scale,True,True
40541,scaled,6,40,skeIld,6,scaled,True,True
40542,scales,6,166,skeIlz,6,scales,True,True
40543,scalier,7,1,skeIlI@r,8,scal-i-er,True,True
40544,scaliness,9,1,skeIlInIs,9,scal-i-ness,True,True
40545,scaling,7,23,skeIlIN,7,scal-ing,True,True
40546,scallion,8,1,sk{ltS@n,8,scal-lion,True,True
40547,scallop,7,17,skQl@p,6,scal-lop,True,True
40548,scalloped,9,10,skQl@pt,7,scal-loped,True,True
40549,scalloping,10,1,skQl@pIN,8,scal-lop-ing,True,True
40550,scallops,8,16,skQl@ps,7,scal-lops,True,True
40551,scallywag,9,1,sk{lIw{g,8,scal-ly-wag,True,True
40552,scalp,5,67,sk{lp,5,scalp,True,True
40553,scalped,7,5,sk{lpt,6,scalped,True,True
40554,scalpel,7,18,sk{lp@l,7,scal-pel,True,True
40555,scalpels,8,1,sk{lp@lz,8,scal-pels,True,True
40556,scalping,8,6,sk{lpIN,7,scalp-ing,True,True
40557,scalps,6,8,sk{lps,6,scalps,True,True
40558,scaly,5,24,skeIlI,6,scal-y,True,True
40559,scamp,5,5,sk{mp,5,scamp,True,True
40560,scamper,7,15,sk{mp@r,7,scamp-er,True,True
40561,scampered,9,20,sk{mp@d,7,scam-pered,True,True
40562,scampering,10,17,sk{mp@rIN,9,scam-per-ing,True,True
40564,scampi,6,4,sk{mpI,6,scam-pi,True,True
40565,scamping,8,1,sk{mpIN,7,scamp-ing,True,True
40567,scandal,7,220,sk{ndl,6,scan-dal,True,True
40568,scandalize,10,8,sk{nd@laIz,10,scan-dal-ize,True,True
40570,scandalizing,12,1,sk{nd@laIzIN,12,scan-dal-iz-ing,True,True
40571,scandalous,10,43,sk{nd@l@s,9,scan-dal-ous,True,True
40572,scandalously,12,6,sk{nd@l@slI,11,scan-dal-ous-ly,True,True
40573,scandals,8,28,sk{ndlz,7,scan-dals,True,True
40574,scandinavia,11,77,sk{ndIneIvtS@,13,Scan-di-na-vi-a,True,True
40575,scandinavian,12,69,sk{ndIneIvtS@n,14,Scan-di-na-vi-an,True,True
40576,scandinavians,13,11,sk{ndIneIvtS@nz,15,Scan-di-na-vi-ans,True,True
40577,scanned,7,40,sk{nd,5,scanned,True,True
40578,scanner,7,8,sk{n@r,6,scan-ner,True,True
40579,scanners,8,6,sk{n@z,6,scan-ners,True,True
40580,scanning,8,84,sk{nIN,6,scan-ning,True,True
40581,scans,5,5,sk{nz,5,scans,True,True
40582,scansion,8,1,sk{nSn,6,scan-sion,True,True
40583,scant,5,42,sk{nt,5,scant,True,True
40584,scantiest,9,4,sk{ntIIst,9,scant-i-est,True,True
40585,scantily,8,4,sk{ntIlI,8,scant-i-ly,True,True
40586,scanty,6,30,sk{ntI,6,scant-y,True,True
40587,scapegoat,9,47,skeIpg@Ut,9,scape-goat,True,True
40589,scapula,7,1,sk{ptSUl@,9,scap-u-la,True,True
40590,scar,4,125,skAr,4,scar,True,True
40591,scarab,6,1,sk{r@b,6,scar-ab,True,True
40592,scarce,6,176,skE@s,5,scarce,True,True
40594,scarcer,7,13,skE@s@r,7,scarc-er,True,True
40596,scarcities,10,4,skE@s@tIz,9,scar-ci-ties,True,True
40597,scarcity,8,76,skE@s@tI,8,scar-ci-ty,True,True
40598,scare,5,113,skE@r,5,scare,True,True
40599,scarecrow,9,14,skE@kr@U,8,scare-crow,True,True
40600,scarecrows,10,4,skE@kr@Uz,9,scare-crows,True,True
40601,scared,6,380,skE@d,5,scared,True,True
40602,scaremonger,11,1,skE@mVNg@r,10,scare-mon-ger,True,True
40603,scares,6,28,skE@z,5,scares,True,True
40604,scarf,5,142,skAf,4,scarf,True,True
40605,scarfs,6,1,skAfs,5,scarfs,True,True
40606,scariest,8,1,skE@rIIst,9,scar-i-est,True,True
40607,scarifying,10,4,sk{rIfaIIN,10,scar-i-fy-ing,True,True
40608,scaring,7,15,skE@rIN,7,scar-ing,True,True
40609,scarlet,7,255,skAl@t,6,scar-let,True,True
40610,scarlets,8,5,skAl@ts,7,scar-lets,True,True
40611,scarp,5,2,skAp,4,scarp,True,True
40612,scarps,6,1,skAps,5,scarps,True,True
40613,scarred,7,65,skAd,4,scarred,True,True
40614,scarring,8,4,skArIN,6,scar-ring,True,True
40615,scars,5,101,skAz,4,scars,True,True
40616,scarves,7,76,skAvz,5,scarves,True,True
40617,scary,5,36,skE@rI,6,scar-y,True,True
40618,scathing,8,28,skeIDIN,7,scath-ing,True,True
40619,scathingly,10,6,skeIDINlI,9,scath-ing-ly,True,True
40620,scatological,12,2,sk{t@lQdZIkl,12,scat-o-log-i-cal,True,True
40621,scatter,7,83,sk{t@r,6,scat-ter,True,True
40622,scatterbrain,12,2,sk{t@breIn,10,scat-ter-brain,True,True
40623,scattered,9,423,sk{t@d,6,scat-tered,True,True
40624,scattering,10,90,sk{t@rIN,8,scat-ter-ing,True,True
40625,scatters,8,6,sk{t@z,6,scat-ters,True,True
40626,scattiness,10,1,sk{tInIs,8,scat-ti-ness,True,True
40627,scatty,6,2,sk{tI,5,scat-ty,True,True
40628,scavenge,8,4,sk{vIndZ,8,scav-enge,True,True
40629,scavenged,9,5,sk{vIndZd,9,scav-enged,True,True
40630,scavenger,9,10,sk{vIndZ@r,10,scav-en-ger,True,True
40631,scavengers,10,11,sk{vIndZ@z,10,scav-en-gers,True,True
40632,scavenging,10,26,sk{vIndZIN,10,scav-eng-ing,True,True
40633,scenario,8,85,sInArI@U,8,sce-nar-i-o,True,True
40634,scenarios,9,28,sInArI@Uz,9,sce-nar-i-os,True,True
