orig_idx,word,freq,pron,orthsyl,phonsyl,len,phlen
84211,transmits,27,tr{nzmIts,trans-mits,tr{nz-mIts,9,9
84212,transmitted,140,tr{nzmItId,trans-mit-ted,tr{nz-mI-tId,11,10
84217,transmitter,40,tr{nzmIt@r,trans-mit-ter,tr{nz-mI-t@r,11,10
84218,transmitters,24,tr{nzmIt@z,trans-mit-ters,tr{nz-mI-t@z,12,10
84219,transmitting,53,tr{nzmItIN,trans-mit-ting,tr{nz-mI-tIN,12,10
84220,transmogrified,5,tr{nzmQgrIfaId,trans-mog-ri-fied,tr{nz-mQ-grI-faId,14,14
84225,transmogrifies,1,tr{nzmQgrIfaIz,trans-mog-ri-fies,tr{nz-mQ-grI-faIz,14,14
84226,transmogrifying,1,tr{nzmQgrIfaIIN,trans-mog-ri-fy-ing,tr{nz-mQ-grI-faI-IN,15,15
84227,transmutable,2,tr{nzmtSut@bl,trans-mut-a-ble,tr{nz-mtSu-t@-bl,12,13
84228,transmutation,4,tr{nzmtSuteISn,trans-mu-ta-tion,tr{nz-mtSu-teI-Sn,13,14
84229,transmute,8,tr{nzmtSut,trans-mute,tr{nz-mtSut,9,10
84233,transmuted,20,tr{nzmtSutId,trans-mut-ed,tr{nz-mtSu-tId,10,12
84238,transmutes,1,tr{nzmtSuts,trans-mutes,tr{nz-mtSuts,10,11
84239,transmuting,1,tr{nzmtSutIN,trans-mut-ing,tr{nz-mtSu-tIN,11,12
84240,transoceanic,1,tr{nz@USI{nIk,trans-o-ce-an-ic,tr{nz-@U-SI-{-nIk,12,13
84241,transom,45,tr{ns@m,tran-som,tr{n-s@m,7,7
84242,transparence,1,tr{nsp{r@ns,trans-par-ence,tr{ns-p{-r@ns,12,11
84243,transparencies,11,tr{nsp{r@nsIz,trans-par-en-cies,tr{n-sp{-r@n-sIz,14,13
84244,transparency,20,tr{nsp{r@nsI,trans-par-en-cy,tr{n-sp{-r@n-sI,12,12
84245,transparent,174,tr{nsp{r@nt,trans-par-ent,tr{n-sp{-r@nt,11,11
84246,transparently,13,tr{nsp{r@ntlI,trans-par-ent-ly,tr{n-sp{-r@nt-lI,13,13
84247,transpiration,5,tr{nspIreISn,tran-spi-ra-tion,tr{n-spI-reI-Sn,13,12
84248,transpire,8,tr{nspaI@r,tran-spire,tr{n-spaI-@r,9,10
84252,transpired,50,tr{nspaI@d,tran-spired,tr{n-spaI-@d,10,10
84257,transpires,2,tr{nspaI@z,tran-spires,tr{n-spaI-@z,10,10
84258,transplant,65,tr{nsplAnt,trans-plant,tr{ns-plAnt,10,10
84263,transplantation,5,tr{nsplAnteISn,trans-plan-ta-tion,tr{ns-plAn-teI-Sn,15,14
84264,transplantations,1,tr{nsplAnteISnz,trans-plan-ta-tions,tr{ns-plAn-teI-Snz,16,15
84265,transplanted,25,tr{nsplAntId,trans-plant-ed,tr{ns-plAn-tId,12,12
84270,transplanting,10,tr{nsplAntIN,trans-plant-ing,tr{ns-plAn-tIN,13,12
84271,transplants,20,tr{nsplAnts,trans-plants,tr{ns-plAnts,11,11
84272,transport,954,tr{nsp$t,trans-port,tr{ns-p$t,9,8
84273,transportable,1,tr{nsp$t@bl,trans-port-a-ble,tr{ns-p$-t@-bl,13,11
84274,transportation,181,tr{nsp$teISn,trans-por-ta-tion,tr{ns-p$-teI-Sn,14,12
84275,transported,95,tr{nsp$tId,trans-port-ed,tr{ns-p$-tId,11,10
84280,transporter,9,tr{nsp$t@r,trans-port-er,tr{ns-p$-t@r,11,10
84281,transporters,3,tr{nsp$t@z,trans-port-ers,tr{ns-p$-t@z,12,10
84282,transporting,37,tr{nsp$tIN,trans-port-ing,tr{ns-p$-tIN,12,10
84283,transports,42,tr{nsp$ts,trans-ports,tr{ns-p$ts,10,9
84285,transpose,8,tr{nsp@Uz,trans-pose,tr{ns-p@Uz,9,9
84289,transposed,10,tr{nsp@Uzd,trans-posed,tr{ns-p@Uzd,10,10
84294,transposing,6,tr{nsp@UzIN,trans-pos-ing,tr{ns-p@U-zIN,11,11
84295,transposition,6,tr{nsp@zISn,trans-po-si-tion,tr{ns-p@-zI-Sn,13,11
84296,transsexuals,3,tr{nzsEkSU@lz,trans-sex-u-als,tr{nz-sEk-SU@lz,12,13
84297,transshipment,2,tr{nsSIpm@nt,trans-ship-ment,tr{ns-SIp-m@nt,13,12
84298,transshipping,1,tr{nsSIpIN,trans-ship-ping,tr{ns-SI-pIN,13,10
84299,transubstantiation,5,tr{ns@bst{nSIeISn,tran-sub-stan-ti-a-tion,tr{n-s@b-st{n-SI-eI-Sn,18,17
84300,transverse,24,tr{nzvOIs,trans-verse,tr{nz-vOIs,10,9
84301,transversely,2,tr{nzvOIslI,trans-verse-ly,tr{nz-vOIs-lI,12,11
84302,transvestite,10,tr{nzvEstaIt,trans-ves-tite,tr{nz-vE-staIt,12,12
84304,transvestites,4,tr{nzvEstaIts,trans-ves-tites,tr{nz-vE-staIts,13,13
84305,trap,390,tr{p,trap,tr{p,4,4
84310,trapdoor,16,tr{pd$r,trap-door,tr{p-d$r,8,7
84311,trapdoors,2,tr{pd$z,trap-doors,tr{p-d$z,9,7
84312,trapeze,8,tr@piz,tra-peze,tr@-piz,7,6
84313,trapezes,1,tr@pizIz,tra-pez-es,tr@-pi-zIz,8,8
84314,trapezium,1,tr@piztS@m,tra-pe-zi-um,tr@-pi-ztS@m,9,10
84315,trapezoid,1,tr{pIzOId,trap-e-zoid,tr{-pI-zOId,9,9
84316,trapped,330,tr{pt,trapped,tr{pt,7,5
84321,trapper,3,tr{p@r,trap-per,tr{-p@r,7,6
84322,trappers,3,tr{p@z,trap-pers,tr{-p@z,8,6
84323,trapping,32,tr{pIN,trap-ping,tr{-pIN,8,6
84324,trappings,41,tr{pINz,trap-pings,tr{-pINz,9,7
84325,trappist,6,tr{pIst,Trap-pist,tr{-pIst,8,7
84326,traps,123,tr{ps,traps,tr{ps,5,5
84328,trapshooting,1,tr{pSutIN,trap-shoot-ing,tr{p-Su-tIN,12,9
84329,trash,66,tr{S,trash,tr{S,5,4
84330,trashcan,1,tr{Sk{n,trash-can,tr{S-k{n,8,7
84331,trashy,10,tr{SI,trash-y,tr{-SI,6,5
84332,trauma,46,tr$m@,trau-ma,tr$-m@,6,5
84333,traumas,16,tr$m@z,trau-mas,tr$-m@z,7,6
84334,traumatic,78,tr$m{tIk,trau-mat-ic,tr$-m{-tIk,9,8
84335,traumatically,2,tr$m{tIk@lI,trau-mat-i-cal-ly,tr$-m{-tI-k@-lI,13,11
84336,travail,10,tr{veIl,tra-vail,tr{-veIl,7,7
84337,travails,3,tr{veIlz,tra-vails,tr{-veIlz,8,8
84338,travel,1173,tr{vl,trav-el,tr{-vl,6,5
84343,travelled,454,tr{vld,trav-elled,tr{-vld,9,6
84349,traveller,113,tr{vl@r,trav-el-ler,tr{v-l@r,9,7
84350,travellers,257,tr{vl@z,trav-el-lers,tr{v-l@z,10,7
84351,travelling,626,tr{vlIN,trav-el-ling,tr{v-lIN,10,7
84353,travelogue,8,tr{v@lQg,trav-e-logue,tr{-v@-lQg,10,8
84354,travelogues,3,tr{v@lQgz,trav-e-logues,tr{-v@-lQgz,11,9
84355,travels,147,tr{vlz,trav-els,tr{-vlz,7,6
84357,travelstained,3,tr{vlsteInd,trav-el--stained,tr{-vl-steInd,13,11
84358,traverse,43,tr{v@s,trav-erse,tr{-v@s,8,6
84363,traversed,20,tr{v@st,trav-ersed,tr{-v@st,9,7
84368,traverses,1,tr{v@sIz,trav-ers-es,tr{-v@-sIz,9,8
84369,traversing,10,tr{v@sIN,trav-ers-ing,tr{-v@-sIN,10,8
84370,travesties,3,tr{v@stIz,trav-es-ties,tr{-v@-stIz,10,9
84371,travesty,21,tr{v@stI,trav-es-ty,tr{-v@-stI,8,8
84372,trawl,18,tr$l,trawl,tr$l,5,4
84377,trawler,32,tr$l@r,trawl-er,tr$-l@r,7,6
84378,trawlers,17,tr$l@z,trawl-ers,tr$-l@z,8,6
84379,trawling,6,tr$lIN,trawl-ing,tr$-lIN,8,6
84380,trawls,4,tr$lz,trawls,tr$lz,6,5
84381,tray,357,treI,tray,treI,4,4
84382,trays,102,treIz,trays,treIz,5,5
84383,treacheries,4,trEtS@rIz,treach-er-ies,trE-tS@-rIz,11,9
84384,treacherous,73,trEtS@r@s,treach-er-ous,trE-tS@-r@s,11,9
84385,treacherously,7,trEtS@r@slI,treach-er-ous-ly,trE-tS@-r@s-lI,13,11
84386,treachery,64,trEtS@rI,treach-er-y,trE-tS@-rI,9,8
84387,treacle,45,trikl,trea-cle,tri-kl,7,5
84388,treacly,2,triklI,trea-cly,tri-kl-I,7,6
84389,tread,102,trEd,tread,trEd,5,4
84394,treading,57,trEdIN,tread-ing,trE-dIN,8,6
84395,treadle,7,trEdl,trea-dle,trE-dl,7,5
84400,treadles,1,trEdlz,tread-les,trE-dlz,8,6
84401,treadling,1,trEdlIN,tread-ling,trE-dl-IN,9,7
84402,treadmill,31,trEdmIl,tread-mill,trEd-mIl,9,7
84403,treadmills,1,trEdmIlz,tread-mills,trEd-mIlz,10,8
84404,treads,21,trEdz,treads,trEdz,6,5
84406,treason,128,trizn,trea-son,tri-zn,7,5
84407,treasonable,14,trizn@bl,trea-son-a-ble,tri-zn-@-bl,11,8
84408,treasonous,3,trizn@s,trea-son-ous,tri-zn-@s,10,7
84409,treasure,186,trEZ@r,treas-ure,trE-Z@r,8,6
84414,treasured,40,trEZ@d,treas-ured,trE-Z@d,9,6
84419,treasurehouse,2,trEZ@haUs,treas-ure--house,trE-Z@-haUs,13,9
84420,treasurer,81,trEZ@r@r,treas-ur-er,trE-Z@-r@r,9,8
84421,treasurers,4,trEZ@r@z,treas-ur-ers,trE-Z@-r@z,10,8
84422,treasures,110,trEZ@z,treas-ures,trE-Z@z,9,6
84424,treasuretrove,3,trEZ@tr@Uv,treas-ure--trove,trE-Z@-tr@Uv,13,10
84425,treasuries,4,trEZ@rIz,treas-ur-ies,trE-Z@-rIz,10,8
84426,treasuring,1,trEZ@rIN,treas-ur-ing,trE-Z@-rIN,10,8
84427,treasury,232,trEZ@rI,treas-u-ry,trE-Z@-rI,8,7
84428,treat,675,trit,treat,trit,5,4
84433,treated,935,tritId,treat-ed,tri-tId,7,6
84438,treaties,48,tritIz,trea-ties,tri-tIz,8,6
84439,treating,188,tritIN,treat-ing,tri-tIN,8,6
84440,treatise,27,tritIz,trea-tise,tri-tIz,8,6
84441,treatises,4,tritIzIz,trea-tis-es,tri-tI-zIz,9,8
84442,treatment,1197,tritm@nt,treat-ment,trit-m@nt,9,8
84443,treatments,53,tritm@nts,treat-ments,trit-m@nts,10,9
84444,treats,84,trits,treats,trits,6,5
84446,treaty,282,tritI,trea-ty,tri-tI,6,5
84447,treble,53,trEbl,tre-ble,trE-bl,6,5
84454,trebled,25,trEbld,treb-led,trE-bld,7,6
84459,trebles,4,trEblz,treb-les,trE-blz,7,6
84461,trebling,10,trEblIN,treb-ling,trE-blIN,8,7
84462,tree,1293,tri,tree,tri,4,3
84463,treed,5,trid,treed,trid,5,4
84468,treeless,15,trilIs,tree-less,tri-lIs,8,6
84469,trees,2139,triz,trees,triz,5,4
84470,trefoil,5,trEfOIl,tre-foil,trE-fOIl,7,7
84471,trefoils,1,trEfOIlz,tre-foils,trE-fOIlz,8,8
84472,trek,40,trEk,trek,trEk,4,4
84477,trekked,15,trEkt,trekked,trEkt,7,5
84482,trekking,10,trEkIN,trek-king,trE-kIN,8,6
84483,treks,6,trEks,treks,trEks,5,5
84484,trellis,16,trElIs,trel-lis,trE-lIs,7,6
84485,tremble,66,trEmbl,trem-ble,trEm-bl,7,6
84490,trembled,130,trEmbld,trem-bled,trEm-bld,8,7
84495,trembles,16,trEmblz,trem-bles,trEm-blz,8,7
84496,trembling,310,trEmblIN,trem-bling,trEm-blIN,9,8
84497,tremblingly,4,trEmblINlI,trem-bling-ly,trEm-blIN-lI,11,10
84498,tremendous,537,trImEnd@s,tre-men-dous,trI-mEn-d@s,10,9
84499,tremendously,132,trImEnd@slI,tre-men-dous-ly,trI-mEn-d@s-lI,12,11
84500,tremolo,3,trEm@l@U,trem-o-lo,trE-m@-l@U,7,8
84501,tremor,49,trEm@r,trem-or,trE-m@r,6,6
84502,tremors,26,trEm@z,trem-ors,trE-m@z,7,6
84503,tremulous,25,trEmtSUl@s,trem-u-lous,trE-mtSU-l@s,9,10
84504,tremulously,6,trEmtSUl@slI,trem-u-lous-ly,trE-mtSU-l@s-lI,11,12
84505,trench,94,trEntS,trench,trEntS,6,6
84506,trenchancy,2,trEntS@nsI,trench-an-cy,trEn-tS@n-sI,10,10
84507,trenchant,9,trEntS@nt,trench-ant,trEn-tS@nt,9,9
84508,trenchantly,1,trEntS@ntlI,trench-ant-ly,trEn-tS@nt-lI,11,11
84509,trencher,2,trEntS@r,trench-er,trEn-tS@r,8,8
84510,trencherman,1,trEnS@m@n,trench-er-man,trEn-S@-m@n,11,9
84511,trenches,87,trEntSIz,trench-es,trEn-tSIz,8,8
84512,trenching,1,trEntSIN,trench-ing,trEn-tSIN,9,8
84513,trend,397,trEnd,trend,trEnd,5,5
84514,trendier,1,trEndI@r,trend-i-er,trEn-dI@r,8,8
84515,trendies,3,trEndIz,trend-ies,trEn-dIz,8,7
84516,trendiest,1,trEndIIst,trend-i-est,trEn-dI-Ist,9,9
84517,trendiness,2,trEndInIs,tren-di-ness,trEn-dI-nIs,10,9
84518,trending,1,trEndIN,trend-ing,trEn-dIN,8,7
84519,trends,237,trEndz,trends,trEndz,6,6
84520,trendsetters,3,trEndsEt@z,trend-set-ters,trEnd-sE-t@z,12,10
84521,trendsetting,2,trEndsEtIN,trend--set-ting,trEnd-sE-tIN,12,10
84522,trendy,59,trEndI,trend-y,trEn-dI,6,6
84524,trepidation,20,trEpIdeISn,trep-i-da-tion,trE-pI-deI-Sn,11,10
84525,trespass,18,trEsp@s,tres-pass,trEs-p@s,8,7
84530,trespassed,5,trEsp@st,tres-passed,trEs-p@st,10,8
84535,trespasser,3,trEsp@s@r,tres-pass-er,trEs-p@-s@r,10,9
84536,trespassers,8,trEsp@s@z,tres-pas-sers,trEs-p@-s@z,11,9
84537,trespasses,6,trEsp@sIz,tres-pass-es,trEs-p@-sIz,10,9
84538,trespassing,26,trEsp@sIN,tres-pass-ing,trEs-p@-sIN,11,9
84539,tress,11,trEs,tress,trEs,5,4
84540,tresses,8,trEsIz,tress-es,trE-sIz,7,6
84542,trestle,10,trEsl,tres-tle,trE-sl,7,5
84543,trestles,18,trEslz,tres-tles,trE-slz,8,6
84544,trestletable,1,trEslteIbl,tres-tle--ta-ble,trE-sl-teI-bl,12,10
84545,trestletables,4,trEslteIblz,tres-tle--ta-bles,trE-sl-teI-blz,13,11
84546,triad,22,traI{d,tri-ad,traI-{d,5,6
84547,triads,3,traI{dz,tri-ads,traI-{dz,6,7
84548,trial,993,traI@l,tri-al,traI-@l,5,6
84549,trials,192,traI@lz,tri-als,traI-@lz,6,7
84550,triangle,174,traI{Ngl,tri-an-gle,traI-{N-gl,8,8
84551,triangles,45,traI{Nglz,tri-an-gles,traI-{N-glz,9,9
84552,triangular,61,traI{NgtSUl@r,tri-an-gu-lar,traI-{N-gtSU-l@r,10,13
84553,tribal,194,traIbl,trib-al,traI-bl,6,6
84554,tribalism,13,traIb@lIz@m,trib-al-ism,traI-b@-lI-z@m,9,11
84555,tribals,5,traIblz,trib-als,traI-blz,7,7
84556,tribe,416,traIb,tribe,traIb,5,5
84557,tribes,275,traIbz,tribes,traIbz,6,6
84558,tribesman,11,traIbzm@n,tribes-man,traIbz-m@n,9,9
84559,tribesmen,53,traIbzm@n,tribes-men,traIbz-m@n,9,9
84560,tribulation,9,trIbtSUleISn,trib-u-la-tion,trI-btSU-leI-Sn,11,12
84561,tribulations,15,trIbtSUleISnz,trib-u-la-tions,trI-btSU-leI-Snz,12,13
84562,tribunal,93,traIbtSunl,tri-bu-nal,traI-btSu-nl,8,10
84563,tribunals,22,traIbtSunlz,tri-bu-nals,traI-btSu-nlz,9,11
84564,tribune,133,trIbtSun,trib-une,trI-btSun,7,8
84565,tribunes,5,trIbtSunz,trib-unes,trI-btSunz,8,9
84566,tributaries,20,trIbtSUt@rIz,trib-u-tar-ies,trI-btSU-t@-rIz,11,12
84567,tributary,28,trIbtSUt@rI,trib-u-tar-y,trI-btSU-t@-rI,9,11
84569,tribute,156,trIbtSut,trib-ute,trI-btSut,7,8
84570,tributes,21,trIbtSuts,trib-utes,trI-btSuts,8,9
84571,trice,12,traIs,trice,traIs,5,5
84572,triceps,2,traIsEps,tri-ceps,traI-sEps,7,8
84574,trichinosis,3,trIkIn@UsIs,trich-i-no-sis,trI-kI-n@U-sIs,11,11
84575,trick,360,trIk,trick,trIk,5,4
84580,tricked,25,trIkt,tricked,trIkt,7,5
84585,trickery,13,trIk@rI,trick-er-y,trI-k@-rI,8,7
84586,trickier,7,trIkI@r,trick-i-er,trI-kI@r,8,7
84587,trickiest,1,trIkIIst,trick-i-est,trI-kI-Ist,9,8
84588,tricking,3,trIkIN,trick-ing,trI-kIN,8,6
84589,trickle,98,trIkl,trick-le,trI-kl,7,5
84594,trickled,45,trIkld,trick-led,trI-kld,8,6
84599,trickles,15,trIklz,trick-les,trI-klz,8,6
84600,trickling,45,trIklIN,trick-ling,trI-klIN,9,7
84601,tricks,186,trIks,tricks,trIks,6,5
84603,trickster,8,trIkst@r,trick-ster,trIk-st@r,9,8
84604,tricksters,3,trIkst@z,trick-sters,trIk-st@z,10,8
84605,tricky,121,trIkI,trick-y,trI-kI,6,5
84606,tricolour,8,trIk@l@r,tri-col-our,trI-k@-l@r,9,8
84607,tricycle,11,traIsIkl,tri-cy-cle,traI-sI-kl,8,8
84608,tricycles,7,traIsIklz,tri-cy-cles,traI-sI-klz,9,9
84609,trident,72,traIdnt,tri-dent,traI-dnt,7,7
84610,tridents,1,traIdnts,tri-dents,traI-dnts,8,8
84611,tried,3800,traId,tried,traId,5,5
84616,triennial,1,traIEntS@l,tri-en-ni-al,traI-E-ntS@l,9,10
84617,trier,12,traI@r,tri-er,traI-@r,5,6
84618,triers,1,traI@z,tri-ers,traI-@z,6,6
84619,tries,454,traIz,tries,traIz,5,5
84621,trifle,103,traIfl,tri-fle,traI-fl,6,6
84622,trifles,13,traIflz,tri-fles,traI-flz,7,7
84623,trifling,27,traIflIN,tri-fling,traI-flIN,8,8
84624,trigger,229,trIg@r,trig-ger,trI-g@r,7,6
84629,triggered,60,trIg@d,trig-gered,trI-g@d,9,6
84634,triggerhappy,3,trIg@h{pI,trig-ger--hap-py,trI-g@-h{-pI,12,9
84635,triggering,30,trIg@rIN,trig-ger-ing,trI-g@-rIN,10,8
84636,triggers,21,trIg@z,trig-gers,trI-g@z,8,6
84638,trigonometry,5,trIg@nQm@trI,trig-o-nom-e-try,trI-g@-nQ-m@-trI,12,12
84639,trike,4,traIk,trike,traIk,5,5
84640,trilateral,2,traIl{t@r@l,tri-lat-er-al,traI-l{-t@-r@l,10,11
84641,trilbies,1,trIlbIz,tril-bies,trIl-bIz,8,7
84642,trilby,18,trIlbI,tril-by,trIl-bI,6,6
84643,trill,8,trIl,trill,trIl,5,4
84644,trilled,5,trIld,trilled,trIld,7,5
84649,trilling,5,trIlIN,trill-ing,trI-lIN,8,6
84650,trillion,44,trIltS@n,tril-lion,trI-ltS@n,8,8
84653,trillions,8,trIltS@nz,tril-lions,trI-ltS@nz,9,9
84654,trills,10,trIlz,trills,trIlz,6,5
84656,trilobite,6,traIl@UbaIt,tri-lo-bite,traI-l@U-baIt,9,11
84657,trilobites,16,traIl@UbaIts,tri-lo-bites,traI-l@U-baIts,10,12
84658,trilogy,17,trIl@dZI,tril-o-gy,trI-l@-dZI,7,8
84659,trim,146,trIm,trim,trIm,4,4
84665,trimaran,2,traIm@r{n,tri-ma-ran,traI-m@-r{n,8,9
84666,trimester,1,traImEst@r,tri-mes-ter,traI-mE-st@r,9,10
84667,trimly,1,trImlI,trim-ly,trIm-lI,6,6
84668,trimmed,90,trImd,trimmed,trImd,7,5
84673,trimmer,9,trIm@r,trim-mer,trI-m@r,7,6
84675,trimmest,2,trImIst,trim-mest,trI-mIst,8,7
84676,trimming,23,trImIN,trim-ming,trI-mIN,8,6
84678,trimmings,42,trImINz,trim-mings,trI-mINz,9,7
84679,trims,3,trImz,trims,trImz,5,5
84680,trinidad,30,trInId{d,Trin-i-dad,trI-nI-d{d,8,8
84681,trinidadian,2,trInId{dI@n,Trin-i-dad-i-an,trI-nI-d{-dI@n,11,11
84683,trinidadians,1,trInId{dI@nz,Trin-i-da-di-ans,trI-nI-d{-dI@nz,12,12
84684,trinities,1,trIn@tIz,trin-i-ties,trI-n@-tIz,9,8
84685,trinity,85,trIn@tI,trin-i-ty,trI-n@-tI,7,7
84687,trinket,6,trINkIt,trin-ket,trIN-kIt,7,7
84688,trinkets,14,trINkIts,trin-kets,trIN-kIts,8,8
84689,trio,64,tri@U,tri-o,tri-@U,4,5
84690,trios,4,tri@Uz,tri-os,tri-@Uz,5,6
84691,trip,1017,trIp,trip,trIp,4,4
84696,tripartite,48,traIpAtaIt,tri-par-tite,traI-pA-taIt,10,10
84697,tripe,17,traIp,tripe,traIp,5,5
84698,triple,76,trIpl,trip-le,trI-pl,6,5
84703,tripled,15,trIpld,trip-led,trI-pld,7,6
84708,triples,3,trIplz,trip-les,trI-plz,7,6
84709,triplet,1,trIplIt,trip-let,trI-plIt,7,7
84710,triplets,11,trIplIts,trip-lets,trI-plIts,8,8
84711,triplicate,9,trIplIk@t,trip-li-cate,trI-plI-k@t,10,9
84712,tripling,9,trIplIN,trip-ling,trI-plIN,8,7
84713,tripod,21,traIpQd,tri-pod,traI-pQd,6,7
84714,tripods,4,traIpQdz,tri-pods,traI-pQdz,7,8
84715,tripos,8,traIpQs,tri-pos,traI-pQs,6,7
84716,tripped,50,trIpt,tripped,trIpt,7,5
84721,tripper,35,trIp@r,trip-per,trI-p@r,7,6
84722,trippers,14,trIp@z,trip-pers,trI-p@z,8,6
84723,tripping,42,trIpIN,trip-ping,trI-pIN,8,6
84725,trippingly,1,trIpINlI,trip-ping-ly,trI-pIN-lI,10,8
84726,trips,243,trIps,trips,trIps,5,5
84728,triptych,7,trIptIk,trip-tych,trIp-tIk,8,7
84729,tripwire,1,trIpwaI@r,trip-wire,trIp-waI-@r,8,9
84730,trireme,1,traIrim,tri-reme,traI-rim,7,7
84731,trish,3,trIS,Trish,trIS,5,4
84732,trite,26,traIt,trite,traIt,5,5
84733,tritely,1,traItlI,trite-ly,traIt-lI,7,7
84734,triteness,3,traItnIs,trite-ness,traIt-nIs,9,8
84735,tritest,2,traItIst,trit-est,traI-tIst,7,8
84736,triumph,487,traI@mf,tri-umph,traI-@mf,7,7
84741,triumphal,30,traIVmfl,tri-um-phal,traI-Vm-fl,9,8
84742,triumphant,121,traIVmf@nt,tri-um-phant,traI-Vm-f@nt,10,10
84743,triumphantly,87,traIVmf@ntlI,tri-um-phant-ly,traI-Vm-f@nt-lI,12,12
84744,triumphed,30,traI@mft,tri-umphed,traI-@mft,9,8
84749,triumphing,4,traI@mfIN,tri-umph-ing,traI-@m-fIN,10,9
84750,triumphs,54,traI@mfs,tri-umphs,traI-@mfs,8,8
84752,triumvirate,9,traIVmvIr@t,tri-um-vi-rate,traI-Vm-vI-r@t,11,11
84753,trivia,44,trIvI@,triv-i-a,trI-vI@,6,6
84754,trivial,277,trIvI@l,triv-i-al,trI-vI@l,7,7
84755,trivialities,14,trIvI{l@tIz,triv-i-al-i-ties,trI-vI-{-l@-tIz,12,11
84756,triviality,22,trIvI{l@tI,triv-i-al-i-ty,trI-vI-{-l@-tI,10,10
84757,trivialize,4,trIvI@laIz,triv-i-al-ize,trI-vI@-laIz,10,10
84761,trivializes,1,trIvI@laIzIz,triv-i-al-iz-es,trI-vI@-laI-zIz,11,12
84762,trivializing,3,trIvI@laIzIN,triv-i-al-iz-ing,trI-vI@-laI-zIN,12,12
84763,trivially,8,trIvI@lI,triv-i-al-ly,trI-vI@-lI,9,8
84764,trochaic,1,tr@UkeIIk,tro-cha-ic,tr@U-keI-Ik,8,9
84765,trod,40,trQd,trod,trQd,4,4
84770,trodden,39,trQdn,trod-den,trQ-dn,7,5
84771,troglodyte,2,trQgl@daIt,trog-lo-dyte,trQ-gl@-daIt,10,10
84772,troglodytes,5,trQgl@daIts,trog-lo-dytes,trQ-gl@-daIts,11,11
84773,troika,3,trOIk@,troi-ka,trOI-k@,6,6
84774,trojan,12,tr@UdZ@n,Tro-jan,tr@U-dZ@n,6,8
84775,trojans,15,tr@UdZ@nz,Tro-jans,tr@U-dZ@nz,7,9
84776,troll,17,tr@Ul,troll,tr@Ul,5,5
84781,trolled,10,tr@Uld,trolled,tr@Uld,7,6
84786,trolley,94,trQlI,trol-ley,trQ-lI,7,5
84787,trolleys,16,trQlIz,trol-leys,trQ-lIz,8,6
84788,trolling,17,tr@UlIN,troll-ing,tr@U-lIN,8,7
84789,trollop,1,trQl@p,trol-lop,trQ-l@p,7,6
84790,trollops,2,trQl@ps,trol-lops,trQ-l@ps,8,7
84791,trolls,6,tr@Ulz,trolls,tr@Ulz,6,6
84792,trombone,11,trQmb@Un,trom-bone,trQm-b@Un,8,8
84793,trombones,3,trQmb@Unz,trom-bones,trQm-b@Unz,9,9
84794,trombonists,1,trQmb@UnIsts,trom-bon-ists,trQm-b@U-nIsts,11,12
84795,troop,79,trup,troop,trup,5,4
84800,trooped,30,trupt,trooped,trupt,7,5
84805,trooper,13,trup@r,troop-er,tru-p@r,7,6
84806,troopers,44,trup@z,troop-ers,tru-p@z,8,6
84807,trooping,14,trupIN,troop-ing,tru-pIN,8,6
84808,troops,798,trups,troops,trups,6,5
84810,troopship,4,trupSIp,troop-ship,trup-SIp,9,7
84811,troopships,1,trupSIps,troop-ships,trup-SIps,10,8
84812,tropes,1,tr@Ups,tropes,tr@Ups,6,6
84813,trophies,30,tr@UfIz,tro-phies,tr@U-fIz,8,7
84814,trophy,44,tr@UfI,tro-phy,tr@U-fI,6,6
84815,tropic,20,trQpIk,trop-ic,trQ-pIk,6,6
84816,tropical,332,trQpIkl,trop-i-cal,trQ-pI-kl,8,7
84817,tropically,1,trQpIk@lI,trop-i-cal-ly,trQ-pI-k@-lI,10,9
84818,tropics,84,trQpIks,trop-ics,trQ-pIks,7,7
84820,trot,98,trQt,Trot,trQt,4,4
84827,troth,2,tr@UT,troth,tr@UT,5,5
84828,trots,12,trQts,Trots,trQts,5,5
84831,trotsky,38,trQtskI,Trot-sky,trQt-skI,7,7
84832,trotskyist,83,trQtskIIst,Trot-sky-ist,trQt-skI-Ist,10,10
84834,trotskyists,62,trQtskIIsts,Trot-sky-ists,trQt-skI-Ists,11,11
84835,trotskyite,8,trQtskIaIt,Trot-sky-ite,trQt-skI-aIt,10,10
84836,trotskyites,3,trQtskIaIts,Trot-sky-ites,trQt-skI-aIts,11,11
84837,trotted,105,trQtId,trot-ted,trQ-tId,7,6
84842,trotter,31,trQt@r,trot-ter,trQ-t@r,7,6
84843,trotters,6,trQt@z,trot-ters,trQ-t@z,8,6
84844,trotting,98,trQtIN,trot-ting,trQ-tIN,8,6
84845,troubadour,5,trub@d$r,trou-ba-dour,tru-b@-d$r,10,8
84846,troubadours,11,trub@d$z,trou-ba-dours,tru-b@-d$z,11,8
84847,trouble,2631,trVbl,troub-le,trV-bl,7,5
84852,troubled,330,trVbld,troub-led,trV-bld,8,6
84857,troublemaker,16,trVblmeIk@r,troub-le-mak-er,trV-bl-meI-k@r,12,11
84858,troublemakers,20,trVblmeIk@z,troub-le-mak-ers,trV-bl-meI-k@z,13,11
84859,troubles,345,trVblz,troub-les,trV-blz,8,6
